0.17969E+06 0.12231E+03 0.00000E+01 1580026 0 0 84285 0.46897E+00 0.00000E+01 0.17969E+06
1 184220.0 2304.8 1.119 2731500.0 184220.0
2 179690.0 1108.3 0.78016 1146100.0 179690.0
3 179340.0 622.73 0.62117 1427400.0 179340.0
4 181050.0 2415.8 1.1935 2107900.0 181050.0
5 180600.0 1168.3 0.81831 1558400.0 180600.0
6 179760.0 635.97 0.63287 930610.0 179760.0
7 179070.0 2126.4 1.0621 1746000.0 179070.0
8 179220.0 1061.5 0.7492 1178600.0 179220.0
9 180290.0 604.88 0.60016 1331200.0 180290.0
10 177420.0 2223.8 1.1211 1890400.0 177420.0
11 178960.0 1091.4 0.77139 1195600.0 178960.0
12 180320.0 620.51 0.61558 1008100.0 180320.0
13 178720.0 2159.4 1.0807 2355300.0 178720.0
14 179700.0 1088.9 0.76649 1344200.0 179700.0
15 179900.0 604.16 0.60075 1149000.0 179900.0
16 181680.0 2203.5 1.0848 1640800.0 181680.0
17 179320.0 1089.4 0.76843 1244800.0 179320.0
18 180100.0 618.47 0.6143 1677100.0 180100.0
19 180090.0 2186.1 1.0857 1877200.0 180090.0
20 178130.0 1059.5 0.75237 1215600.0 178130.0
21 180110.0 606.76 0.60263 1027700.0 180110.0
22 184540.0 2153.5 1.0437 1739900.0 184540.0
23 179270.0 1042.1 0.73528 1304100.0 179270.0
24 178960.0 593.75 0.59349 1053700.0 178960.0
25 180130.0 2293.4 1.1388 3210500.0 180130.0
26 178590.0 1081.3 0.76587 1237800.0 178590.0
27 179610.0 611.94 0.60949 1135900.0 179610.0
28 181810.0 2282.8 1.1231 2127700.0 181810.0
29 180970.0 1115.9 0.77995 1076300.0 180970.0
30 178730.0 609.65 0.61018 1196500.0 178730.0
31 176310.0 2269.5 1.1513 2611800.0 176310.0
32 180590.0 1129.7 0.79132 1330100.0 180590.0
33 179480.0 632.24 0.63013 1082100.0 179480.0
34 181230.0 2223.4 1.0973 1957200.0 181230.0
35 180650.0 1095.0 0.76671 1181500.0 180650.0
36 179730.0 611.44 0.60858 882100.0 179730.0
37 177580.0 5549.2 1.9764 4665900.0 177580.0
38 177560.0 2296.5 1.1568 2393300.0 177560.0
39 180830.0 1133.2 0.79273 1224800.0 180830.0
40 178940.0 2263.8 1.1316 1759300.0 178940.0
41 178210.0 1075.4 0.76335 1134400.0 178210.0
42 179480.0 607.88 0.60586 1197000.0 179480.0
43 178700.0 2323.8 1.1631 3002500.0 178700.0
44 180100.0 1127.3 0.79178 1066400.0 180100.0
45 179130.0 631.85 0.63098 1074600.0 179130.0
46 181090.0 2235.3 1.1041 2044000.0 181090.0
47 178670.0 1074.2 0.7605 1341400.0 178670.0
48 179480.0 617.03 0.61499 1084300.0 179480.0
49 180720.0 2349.5 1.1628 2243900.0 180720.0
50 179720.0 1103.0 0.77633 1143100.0 179720.0
51 179130.0 612.83 0.61198 950190.0 179130.0
52 176840.0 2084.6 1.0543 2367600.0 176840.0
53 180880.0 1076.9 0.75309 1320200.0 180880.0
54 179370.0 598.34 0.59674 986450.0 179370.0
55 176780.0 2282.4 1.1548 1833700.0 176780.0
56 178380.0 1116.9 0.79197 1093100.0 178380.0
57 180230.0 631.79 0.62706 1617600.0 180230.0
58 182920.0 2225.8 1.0884 1972500.0 182920.0
59 178530.0 1085.5 0.76906 1030400.0 178530.0
60 179480.0 609.05 0.60704 1225200.0 179480.0
61 179920.0 2296.0 1.1414 2230000.0 179920.0
62 179810.0 1141.6 0.80306 1534400.0 179810.0
63 180280.0 626.49 0.62163 1639900.0 180280.0
64 177340.0 2125.0 1.0718 1758000.0 177340.0
65 179390.0 1066.4 0.75193 1190300.0 179390.0
66 180620.0 609.16 0.60331 1144600.0 180620.0
67 181580.0 2356.8 1.1609 2334800.0 181580.0
68 179150.0 1121.0 0.79152 1362900.0 179150.0
69 179730.0 626.75 0.62379 1095200.0 179730.0
70 178750.0 2128.9 1.0652 1696500.0 178750.0
71 179070.0 1056.9 0.74659 969280.0 179070.0
72 180440.0 614.4 0.60911 1392800.0 180440.0
73 176530.0 2194.6 1.112 1771700.0 176530.0
74 180700.0 1061.0 0.74271 1079900.0 180700.0
75 179800.0 609.09 0.60599 1332500.0 179800.0
76 182880.0 2197.5 1.0747 2009500.0 182880.0
77 178840.0 1063.2 0.75202 1363200.0 178840.0
78 179450.0 602.79 0.6009 998010.0 179450.0
